unitid,institution,cohort,period,measure,category,geography,denominator_basis,reported_count,population_sum,years,rate_per_1000,rate_status,collection_year,interpretation
110404,Caltech,private,2024,housingEnrollment,murder,residential,enrollment,0,2430,1,0.0,available,2025,Reported offenses relative to enrolled population; not victimization probability
110404,Caltech,private,2022,residents,murder,residential,residents,0,,1,,unavailable,2025,Approximate housing normalization; unmatched property boundaries
110404,Caltech,private,2023,residents,murder,residential,residents,0,,1,,unavailable,2025,Approximate housing normalization; unmatched property boundaries
110404,Caltech,private,2024,residents,murder,residential,residents,0,,1,,unavailable,2025,Approximate housing normalization; unmatched property boundaries
110404,Caltech,private,2022,enrollment,negligent_manslaughter,oncampus,enrollment,0,2401,1,0.0,available,2025,Reported offenses relative to enrolled population; not victimization probability
110404,Caltech,private,2023,enrollment,negligent_manslaughter,oncampus,enrollment,0,2463,1,0.0,available,2025,Reported offenses relative to enrolled population; not victimization probability
110404,Caltech,private,2024,enrollment,negligent_manslaughter,oncampus,enrollment,0,2430,1,0.0,available,2025,Reported offenses relative to enrolled population; not victimization probability
110404,Caltech,private,2022,housingEnrollment,negligent_manslaughter,residential,enrollment,0,2401,1,0.0,available,2025,Reported offenses relative to enrolled population; not victimization probability
110404,Caltech,private,2023,housingEnrollment,negligent_manslaughter,residential,enrollment,0,2463,1,0.0,available,2025,Reported offenses relative to enrolled population; not victimization probability
110404,Caltech,private,2024,housingEnrollment,negligent_manslaughter,residential,enrollment,0,2430,1,0.0,available,2025,Reported offenses relative to enrolled population; not victimization probability
110404,Caltech,private,2022,residents,negligent_manslaughter,residential,residents,0,,1,,unavailable,2025,Approximate housing normalization; unmatched property boundaries
110404,Caltech,private,2023,residents,negligent_manslaughter,residential,residents,0,,1,,unavailable,2025,Approximate housing normalization; unmatched property boundaries
110404,Caltech,private,2024,residents,negligent_manslaughter,residential,residents,0,,1,,unavailable,2025,Approximate housing normalization; unmatched property boundaries
110404,Caltech,private,2022,enrollment,robbery,oncampus,enrollment,1,2401,1,0.41649312786339027,available,2025,Reported offenses relative to enrolled population; not victimization probability
110404,Caltech,private,2023,enrollment,robbery,oncampus,enrollment,0,2463,1,0.0,available,2025,Reported offenses relative to enrolled population; not victimization probability
110404,Caltech,private,2024,enrollment,robbery,oncampus,enrollment,0,2430,1,0.0,available,2025,Reported offenses relative to enrolled population; not victimization probability
110404,Caltech,private,2022,housingEnrollment,robbery,residential,enrollment,0,2401,1,0.0,available,2025,Reported offenses relative to enrolled population; not victimization probability
110404,Caltech,private,2023,housingEnrollment,robbery,residential,enrollment,0,2463,1,0.0,available,2025,Reported offenses relative to enrolled population; not victimization probability
110404,Caltech,private,2024,housingEnrollment,robbery,residential,enrollment,0,2430,1,0.0,available,2025,Reported offenses relative to enrolled population; not victimization probability
110404,Caltech,private,2022,residents,robbery,residential,residents,0,,1,,unavailable,2025,Approximate housing normalization; unmatched property boundaries
110404,Caltech,private,2023,residents,robbery,residential,residents,0,,1,,unavailable,2025,Approximate housing normalization; unmatched property boundaries
110404,Caltech,private,2024,residents,robbery,residential,residents,0,,1,,unavailable,2025,Approximate housing normalization; unmatched property boundaries
110404,Caltech,private,2022,enrollment,aggravated_assault,oncampus,enrollment,0,2401,1,0.0,available,2025,Reported offenses relative to enrolled population; not victimization probability
110404,Caltech,private,2023,enrollment,aggravated_assault,oncampus,enrollment,1,2463,1,0.4060089321965083,available,2025,Reported offenses relative to enrolled population; not victimization probability
110404,Caltech,private,2024,enrollment,aggravated_assault,oncampus,enrollment,2,2430,1,0.823045267489712,available,2025,Reported offenses relative to enrolled population; not victimization probability
110404,Caltech,private,2022,housingEnrollment,aggravated_assault,residential,enrollment,0,2401,1,0.0,available,2025,Reported offenses relative to enrolled population; not victimization probability
110404,Caltech,private,2023,housingEnrollment,aggravated_assault,residential,enrollment,0,2463,1,0.0,available,2025,Reported offenses relative to enrolled population; not victimization probability
110404,Caltech,private,2024,housingEnrollment,aggravated_assault,residential,enrollment,1,2430,1,0.411522633744856,available,2025,Reported offenses relative to enrolled population; not victimization probability
110404,Caltech,private,2022,residents,aggravated_assault,residential,residents,0,,1,,unavailable,2025,Approximate housing normalization; unmatched property boundaries
110404,Caltech,private,2023,residents,aggravated_assault,residential,residents,0,,1,,unavailable,2025,Approximate housing normalization; unmatched property boundaries
110404,Caltech,private,2024,residents,aggravated_assault,residential,residents,1,,1,,unavailable,2025,Approximate housing normalization; unmatched property boundaries
110404,Caltech,private,2022,enrollment,burglary,oncampus,enrollment,6,2401,1,2.4989587671803415,available,2025,Reported offenses relative to enrolled population; not victimization probability
110404,Caltech,private,2023,enrollment,burglary,oncampus,enrollment,7,2463,1,2.8420625253755585,available,2025,Reported offenses relative to enrolled population; not victimization probability
110404,Caltech,private,2024,enrollment,burglary,oncampus,enrollment,3,2430,1,1.2345679012345678,available,2025,Reported offenses relative to enrolled population; not victimization probability
110404,Caltech,private,2022,housingEnrollment,burglary,residential,enrollment,6,2401,1,2.4989587671803415,available,2025,Reported offenses relative to enrolled population; not victimization probability
110404,Caltech,private,2023,housingEnrollment,burglary,residential,enrollment,1,2463,1,0.4060089321965083,available,2025,Reported offenses relative to enrolled population; not victimization probability
110404,Caltech,private,2024,housingEnrollment,burglary,residential,enrollment,0,2430,1,0.0,available,2025,Reported offenses relative to enrolled population; not victimization probability
110404,Caltech,private,2022,residents,burglary,residential,residents,6,,1,,unavailable,2025,Approximate housing normalization; unmatched property boundaries
110404,Caltech,private,2023,residents,burglary,residential,residents,1,,1,,unavailable,2025,Approximate housing normalization; unmatched property boundaries
110404,Caltech,private,2024,residents,burglary,residential,residents,0,,1,,unavailable,2025,Approximate housing normalization; unmatched property boundaries
110404,Caltech,private,2022,enrollment,motor_vehicle_theft,oncampus,enrollment,3,2401,1,1.2494793835901707,available,2025,Reported offenses relative to enrolled population; not victimization probability
110404,Caltech,private,2023,enrollment,motor_vehicle_theft,oncampus,enrollment,14,2463,1,5.684125050751117,available,2025,Reported offenses relative to enrolled population; not victimization probability
110404,Caltech,private,2024,enrollment,motor_vehicle_theft,oncampus,enrollment,20,2430,1,8.23045267489712,available,2025,Reported offenses relative to enrolled population; not victimization probability
110404,Caltech,private,2022,housingEnrollment,motor_vehicle_theft,residential,enrollment,0,2401,1,0.0,available,2025,Reported offenses relative to enrolled population; not victimization probability
110404,Caltech,private,2023,housingEnrollment,motor_vehicle_theft,residential,enrollment,3,2463,1,1.218026796589525,available,2025,Reported offenses relative to enrolled population; not victimization probability
110404,Caltech,private,2024,housingEnrollment,motor_vehicle_theft,residential,enrollment,3,2430,1,1.2345679012345678,available,2025,Reported offenses relative to enrolled population; not victimization probability
110404,Caltech,private,2022,residents,motor_vehicle_theft,residential,residents,0,,1,,unavailable,2025,Approximate housing normalization; unmatched property boundaries
110404,Caltech,private,2023,residents,motor_vehicle_theft,residential,residents,3,,1,,unavailable,2025,Approximate housing normalization; unmatched property boundaries
110404,Caltech,private,2024,residents,motor_vehicle_theft,residential,residents,3,,1,,unavailable,2025,Approximate housing normalization; unmatched property boundaries
110404,Caltech,private,2022,enrollment,arson,oncampus,enrollment,0,2401,1,0.0,available,2025,Reported offenses relative to enrolled population; not victimization probability
110404,Caltech,private,2023,enrollment,arson,oncampus,enrollment,0,2463,1,0.0,available,2025,Reported offenses relative to enrolled population; not victimization probability
110404,Caltech,private,2024,enrollment,arson,oncampus,enrollment,0,2430,1,0.0,available,2025,Reported offenses relative to enrolled population; not victimization probability
110404,Caltech,private,2022,housingEnrollment,arson,residential,enrollment,0,2401,1,0.0,available,2025,Reported offenses relative to enrolled population; not victimization probability
110404,Caltech,private,2023,housingEnrollment,arson,residential,enrollment,0,2463,1,0.0,available,2025,Reported offenses relative to enrolled population; not victimization probability
110404,Caltech,private,2024,housingEnrollment,arson,residential,enrollment,0,2430,1,0.0,available,2025,Reported offenses relative to enrolled population; not victimization probability
110404,Caltech,private,2022,residents,arson,residential,residents,0,,1,,unavailable,2025,Approximate housing normalization; unmatched property boundaries
110404,Caltech,private,2023,residents,arson,residential,residents,0,,1,,unavailable,2025,Approximate housing normalization; unmatched property boundaries
110404,Caltech,private,2024,residents,arson,residential,residents,0,,1,,unavailable,2025,Approximate housing normalization; unmatched property boundaries
110404,Caltech,private,2022,enrollment,domestic_violence,oncampus,enrollment,0,2401,1,0.0,available,2025,Reported offenses relative to enrolled population; not victimization probability
110404,Caltech,private,2023,enrollment,domestic_violence,oncampus,enrollment,1,2463,1,0.4060089321965083,available,2025,Reported offenses relative to enrolled population; not victimization probability
110404,Caltech,private,2024,enrollment,domestic_violence,oncampus,enrollment,1,2430,1,0.411522633744856,available,2025,Reported offenses relative to enrolled population; not victimization probability
110404,Caltech,private,2022,housingEnrollment,domestic_violence,residential,enrollment,0,2401,1,0.0,available,2025,Reported offenses relative to enrolled population; not victimization probability
110404,Caltech,private,2023,housingEnrollment,domestic_violence,residential,enrollment,0,2463,1,0.0,available,2025,Reported offenses relative to enrolled population; not victimization probability
110404,Caltech,private,2024,housingEnrollment,domestic_violence,residential,enrollment,1,2430,1,0.411522633744856,available,2025,Reported offenses relative to enrolled population; not victimization probability
110404,Caltech,private,2022,residents,domestic_violence,residential,residents,0,,1,,unavailable,2025,Approximate housing normalization; unmatched property boundaries
