unitid,institution,cohort,period,measure,category,geography,denominator_basis,reported_count,population_sum,years,rate_per_1000,rate_status,collection_year,interpretation
145637,Illinois Urbana-Champaign,public,pooled,housingEnrollment,stalking,residential,enrollment,,172717,3,,unavailable,2025,Reported offenses relative to enrolled population; not victimization probability
145637,Illinois Urbana-Champaign,public,pooled,residents,stalking,residential,residents,,,3,,unavailable,2025,Approximate housing normalization; unmatched property boundaries
162928,Johns Hopkins,private,pooled,enrollment,criminal_total,oncampus,enrollment,406,91847,3,4.420394786982699,available,2025,Reported offenses relative to enrolled population; not victimization probability
162928,Johns Hopkins,private,pooled,housingEnrollment,criminal_total,residential,enrollment,,91847,3,,unavailable,2025,Reported offenses relative to enrolled population; not victimization probability
162928,Johns Hopkins,private,pooled,residents,criminal_total,residential,residents,,,3,,unavailable,2025,Approximate housing normalization; unmatched property boundaries
162928,Johns Hopkins,private,pooled,enrollment,rape,oncampus,enrollment,27,91847,3,0.29396714100623866,available,2025,Reported offenses relative to enrolled population; not victimization probability
162928,Johns Hopkins,private,pooled,housingEnrollment,rape,residential,enrollment,,91847,3,,unavailable,2025,Reported offenses relative to enrolled population; not victimization probability
162928,Johns Hopkins,private,pooled,residents,rape,residential,residents,,,3,,unavailable,2025,Approximate housing normalization; unmatched property boundaries
162928,Johns Hopkins,private,pooled,enrollment,fondling,oncampus,enrollment,63,91847,3,0.6859233290145568,available,2025,Reported offenses relative to enrolled population; not victimization probability
162928,Johns Hopkins,private,pooled,housingEnrollment,fondling,residential,enrollment,,91847,3,,unavailable,2025,Reported offenses relative to enrolled population; not victimization probability
162928,Johns Hopkins,private,pooled,residents,fondling,residential,residents,,,3,,unavailable,2025,Approximate housing normalization; unmatched property boundaries
162928,Johns Hopkins,private,pooled,enrollment,incest,oncampus,enrollment,0,91847,3,0.0,available,2025,Reported offenses relative to enrolled population; not victimization probability
162928,Johns Hopkins,private,pooled,housingEnrollment,incest,residential,enrollment,,91847,3,,unavailable,2025,Reported offenses relative to enrolled population; not victimization probability
162928,Johns Hopkins,private,pooled,residents,incest,residential,residents,,,3,,unavailable,2025,Approximate housing normalization; unmatched property boundaries
162928,Johns Hopkins,private,pooled,enrollment,statutory_rape,oncampus,enrollment,0,91847,3,0.0,available,2025,Reported offenses relative to enrolled population; not victimization probability
162928,Johns Hopkins,private,pooled,housingEnrollment,statutory_rape,residential,enrollment,,91847,3,,unavailable,2025,Reported offenses relative to enrolled population; not victimization probability
162928,Johns Hopkins,private,pooled,residents,statutory_rape,residential,residents,,,3,,unavailable,2025,Approximate housing normalization; unmatched property boundaries
162928,Johns Hopkins,private,pooled,enrollment,murder,oncampus,enrollment,2,91847,3,0.0217753437782399,available,2025,Reported offenses relative to enrolled population; not victimization probability
162928,Johns Hopkins,private,pooled,housingEnrollment,murder,residential,enrollment,,91847,3,,unavailable,2025,Reported offenses relative to enrolled population; not victimization probability
162928,Johns Hopkins,private,pooled,residents,murder,residential,residents,,,3,,unavailable,2025,Approximate housing normalization; unmatched property boundaries
162928,Johns Hopkins,private,pooled,enrollment,negligent_manslaughter,oncampus,enrollment,0,91847,3,0.0,available,2025,Reported offenses relative to enrolled population; not victimization probability
162928,Johns Hopkins,private,pooled,housingEnrollment,negligent_manslaughter,residential,enrollment,,91847,3,,unavailable,2025,Reported offenses relative to enrolled population; not victimization probability
162928,Johns Hopkins,private,pooled,residents,negligent_manslaughter,residential,residents,,,3,,unavailable,2025,Approximate housing normalization; unmatched property boundaries
162928,Johns Hopkins,private,pooled,enrollment,robbery,oncampus,enrollment,22,91847,3,0.2395287815606389,available,2025,Reported offenses relative to enrolled population; not victimization probability
162928,Johns Hopkins,private,pooled,housingEnrollment,robbery,residential,enrollment,,91847,3,,unavailable,2025,Reported offenses relative to enrolled population; not victimization probability
162928,Johns Hopkins,private,pooled,residents,robbery,residential,residents,,,3,,unavailable,2025,Approximate housing normalization; unmatched property boundaries
162928,Johns Hopkins,private,pooled,enrollment,aggravated_assault,oncampus,enrollment,163,91847,3,1.7746905179265517,available,2025,Reported offenses relative to enrolled population; not victimization probability
162928,Johns Hopkins,private,pooled,housingEnrollment,aggravated_assault,residential,enrollment,,91847,3,,unavailable,2025,Reported offenses relative to enrolled population; not victimization probability
162928,Johns Hopkins,private,pooled,residents,aggravated_assault,residential,residents,,,3,,unavailable,2025,Approximate housing normalization; unmatched property boundaries
162928,Johns Hopkins,private,pooled,enrollment,burglary,oncampus,enrollment,55,91847,3,0.5988219539015972,available,2025,Reported offenses relative to enrolled population; not victimization probability
162928,Johns Hopkins,private,pooled,housingEnrollment,burglary,residential,enrollment,,91847,3,,unavailable,2025,Reported offenses relative to enrolled population; not victimization probability
162928,Johns Hopkins,private,pooled,residents,burglary,residential,residents,,,3,,unavailable,2025,Approximate housing normalization; unmatched property boundaries
162928,Johns Hopkins,private,pooled,enrollment,motor_vehicle_theft,oncampus,enrollment,70,91847,3,0.7621370322383965,available,2025,Reported offenses relative to enrolled population; not victimization probability
162928,Johns Hopkins,private,pooled,housingEnrollment,motor_vehicle_theft,residential,enrollment,,91847,3,,unavailable,2025,Reported offenses relative to enrolled population; not victimization probability
162928,Johns Hopkins,private,pooled,residents,motor_vehicle_theft,residential,residents,,,3,,unavailable,2025,Approximate housing normalization; unmatched property boundaries
162928,Johns Hopkins,private,pooled,enrollment,arson,oncampus,enrollment,4,91847,3,0.0435506875564798,available,2025,Reported offenses relative to enrolled population; not victimization probability
162928,Johns Hopkins,private,pooled,housingEnrollment,arson,residential,enrollment,,91847,3,,unavailable,2025,Reported offenses relative to enrolled population; not victimization probability
162928,Johns Hopkins,private,pooled,residents,arson,residential,residents,,,3,,unavailable,2025,Approximate housing normalization; unmatched property boundaries
162928,Johns Hopkins,private,pooled,enrollment,domestic_violence,oncampus,enrollment,78,91847,3,0.849238407351356,available,2025,Reported offenses relative to enrolled population; not victimization probability
162928,Johns Hopkins,private,pooled,housingEnrollment,domestic_violence,residential,enrollment,,91847,3,,unavailable,2025,Reported offenses relative to enrolled population; not victimization probability
162928,Johns Hopkins,private,pooled,residents,domestic_violence,residential,residents,,,3,,unavailable,2025,Approximate housing normalization; unmatched property boundaries
162928,Johns Hopkins,private,pooled,enrollment,dating_violence,oncampus,enrollment,0,91847,3,0.0,available,2025,Reported offenses relative to enrolled population; not victimization probability
162928,Johns Hopkins,private,pooled,housingEnrollment,dating_violence,residential,enrollment,,91847,3,,unavailable,2025,Reported offenses relative to enrolled population; not victimization probability
162928,Johns Hopkins,private,pooled,residents,dating_violence,residential,residents,,,3,,unavailable,2025,Approximate housing normalization; unmatched property boundaries
162928,Johns Hopkins,private,pooled,enrollment,stalking,oncampus,enrollment,105,91847,3,1.1432055483575947,available,2025,Reported offenses relative to enrolled population; not victimization probability
162928,Johns Hopkins,private,pooled,housingEnrollment,stalking,residential,enrollment,,91847,3,,unavailable,2025,Reported offenses relative to enrolled population; not victimization probability
162928,Johns Hopkins,private,pooled,residents,stalking,residential,residents,,,3,,unavailable,2025,Approximate housing normalization; unmatched property boundaries
170976,Michigan Ann Arbor,public,pooled,enrollment,criminal_total,oncampus,enrollment,411,156145,3,2.632168817445323,available,2025,Reported offenses relative to enrolled population; not victimization probability
170976,Michigan Ann Arbor,public,pooled,housingEnrollment,criminal_total,residential,enrollment,92,156145,3,0.5891959396714592,available,2025,Reported offenses relative to enrolled population; not victimization probability
