station,date,temp_high_f,baseline_p90_f,baseline_p95_f,exceeds_p90,three_consecutive_days_p90,exceeds_p95,three_consecutive_days_p95
USW00023188,2023-01-26,71.06,80.96,84.02,,,,
USW00023188,2023-01-27,66.02,80.96,84.02,,,,
USW00023188,2023-01-28,60.98,80.96,84.02,,,,
USW00023188,2023-01-29,59.0,80.96,84.02,,,,
USW00023188,2023-01-30,59.0,80.96,84.02,,,,
USW00023188,2023-01-31,60.98,80.96,84.02,,,,
USW00023188,2023-02-01,66.02,80.96,84.02,,,,
USW00023188,2023-02-02,68.0,80.96,84.02,,,,
USW00023188,2023-02-03,69.08,80.96,84.02,,,,
USW00023188,2023-02-04,66.92,80.96,84.02,,,,
USW00023188,2023-02-05,62.96,80.96,84.02,,,,
USW00023188,2023-02-06,64.94,80.96,84.02,,,,
USW00023188,2023-02-07,69.98,80.96,84.02,,,,
USW00023188,2023-02-08,69.98,80.96,84.02,,,,
USW00023188,2023-02-09,78.08,80.96,84.02,,,,
USW00023188,2023-02-10,73.04,80.96,84.02,,,,
USW00023188,2023-02-11,60.98,80.96,84.02,,,,
USW00023188,2023-02-12,60.08,80.96,84.02,,,,
USW00023188,2023-02-13,60.98,80.96,84.02,,,,
USW00023188,2023-02-14,57.92,80.96,84.02,,,,
USW00023188,2023-02-15,60.08,80.96,84.02,,,,
USW00023188,2023-02-16,69.08,80.96,84.02,,,,
USW00023188,2023-02-17,64.94,80.96,84.02,,,,
USW00023188,2023-02-18,66.92,80.96,84.02,,,,
USW00023188,2023-02-19,64.04,80.96,84.02,,,,
USW00023188,2023-02-20,66.02,80.96,84.02,,,,
USW00023188,2023-02-21,62.96,80.96,84.02,,,,
USW00023188,2023-02-22,59.0,80.96,84.02,,,,
USW00023188,2023-02-23,57.92,80.96,84.02,,,,
USW00023188,2023-02-24,60.98,80.96,84.02,,,,
USW00023188,2023-02-25,57.92,80.96,84.02,,,,
USW00023188,2023-02-26,57.92,80.96,84.02,,,,
USW00023188,2023-02-27,60.08,80.96,84.02,,,,
USW00023188,2023-02-28,60.98,80.96,84.02,,,,
USW00023188,2023-03-01,57.92,80.96,84.02,,,,
USW00023188,2023-03-02,60.08,80.96,84.02,,,,
USW00023188,2023-03-03,60.08,80.96,84.02,,,,
USW00023188,2023-03-04,60.08,80.96,84.02,,,,
USW00023188,2023-03-05,60.98,80.96,84.02,,,,
USW00023188,2023-03-06,62.06,80.96,84.02,,,,
USW00023188,2023-03-07,60.98,80.96,84.02,,,,
USW00023188,2023-03-08,60.98,80.96,84.02,,,,
USW00023188,2023-03-09,62.96,80.96,84.02,,,,
USW00023188,2023-03-10,62.96,80.96,84.02,,,,
USW00023188,2023-03-11,64.04,80.96,84.02,,,,
USW00023188,2023-03-12,64.94,80.96,84.02,,,,
USW00023188,2023-03-13,64.04,80.96,84.02,,,,
USW00023188,2023-03-14,66.02,80.96,84.02,,,,
USW00023188,2023-03-15,60.98,80.96,84.02,,,,
USW00023188,2023-03-16,62.06,80.96,84.02,,,,
USW00023188,2023-03-17,62.96,80.96,84.02,,,,
USW00023188,2023-03-18,75.92,80.96,84.02,,,,
USW00023188,2023-03-19,64.04,80.96,84.02,,,,
USW00023188,2023-03-20,62.96,80.96,84.02,,,,
USW00023188,2023-03-21,64.04,80.96,84.02,,,,
USW00023188,2023-03-22,62.96,80.96,84.02,,,,
USW00023188,2023-03-23,62.06,80.96,84.02,,,,
USW00023188,2023-03-24,62.96,80.96,84.02,,,,
USW00023188,2023-03-25,62.96,80.96,84.02,,,,
USW00023188,2023-03-26,62.96,80.96,84.02,,,,
USW00023188,2023-03-27,69.98,80.96,84.02,,,,
USW00023188,2023-03-28,69.08,80.96,84.02,,,,
USW00023188,2023-03-29,59.0,80.96,84.02,,,,
USW00023188,2023-03-30,62.06,80.96,84.02,,,,
USW00023188,2023-03-31,62.96,80.96,84.02,,,,
USW00023188,2023-04-01,66.02,80.96,84.02,,,,
USW00023188,2023-04-02,62.96,80.96,84.02,,,,
USW00023188,2023-04-03,62.96,80.96,84.02,,,,
USW00023188,2023-04-04,62.06,80.96,84.02,,,,
USW00023188,2023-04-05,64.04,80.96,84.02,,,,
USW00023188,2023-04-06,71.06,80.96,84.02,,,,
USW00023188,2023-04-07,66.92,80.96,84.02,,,,
USW00023188,2023-04-08,66.02,80.96,84.02,,,,
USW00023188,2023-04-09,62.96,80.96,84.02,,,,
USW00023188,2023-04-10,64.04,80.96,84.02,,,,
USW00023188,2023-04-11,64.94,80.96,84.02,,,,
USW00023188,2023-04-12,60.08,80.96,84.02,,,,
USW00023188,2023-04-13,59.0,80.96,84.02,,,,
USW00023188,2023-04-14,64.04,80.96,84.02,,,,
USW00023188,2023-04-15,64.94,80.96,84.02,,,,
USW00023188,2023-04-16,60.98,80.96,84.02,,,,
USW00023188,2023-04-17,62.96,80.96,84.02,,,,
USW00023188,2023-04-18,64.94,80.96,84.02,,,,
USW00023188,2023-04-19,66.92,80.96,84.02,,,,
USW00023188,2023-04-20,73.94,80.96,84.02,,,,
USW00023188,2023-04-21,82.04,80.96,84.02,,,,
USW00023188,2023-04-22,80.96,80.96,84.02,,,,
USW00023188,2023-04-23,64.94,80.96,84.02,,,,
USW00023188,2023-04-24,66.92,80.96,84.02,,,,
USW00023188,2023-04-25,66.92,80.96,84.02,,,,
USW00023188,2023-04-26,69.98,80.96,84.02,,,,
USW00023188,2023-04-27,66.92,80.96,84.02,,,,
USW00023188,2023-04-28,66.02,80.96,84.02,,,,
USW00023188,2023-04-29,66.02,80.96,84.02,,,,
USW00023188,2023-04-30,62.96,80.96,84.02,,,,
USW00023188,2023-05-01,64.94,80.96,84.02,0.0,0.0,0.0,0.0
USW00023188,2023-05-02,64.94,80.96,84.02,0.0,0.0,0.0,0.0
USW00023188,2023-05-03,66.02,80.96,84.02,0.0,0.0,0.0,0.0
USW00023188,2023-05-04,66.92,80.96,84.02,0.0,0.0,0.0,0.0
USW00023188,2023-05-05,66.92,80.96,84.02,0.0,0.0,0.0,0.0
USW00023188,2023-05-06,68.0,80.96,84.02,0.0,0.0,0.0,0.0
USW00023188,2023-05-07,69.98,80.96,84.02,0.0,0.0,0.0,0.0
USW00023188,2023-05-08,66.92,80.96,84.02,0.0,0.0,0.0,0.0
USW00023188,2023-05-09,66.02,80.96,84.02,0.0,0.0,0.0,0.0
USW00023188,2023-05-10,66.02,80.96,84.02,0.0,0.0,0.0,0.0
USW00023188,2023-05-11,66.92,80.96,84.02,0.0,0.0,0.0,0.0
USW00023188,2023-05-12,64.94,80.96,84.02,0.0,0.0,0.0,0.0
USW00023188,2023-05-13,66.02,80.96,84.02,0.0,0.0,0.0,0.0
USW00023188,2023-05-14,64.04,80.96,84.02,0.0,0.0,0.0,0.0
USW00023188,2023-05-15,66.92,80.96,84.02,0.0,0.0,0.0,0.0
USW00023188,2023-05-16,69.98,80.96,84.02,0.0,0.0,0.0,0.0
USW00023188,2023-05-17,64.04,80.96,84.02,0.0,0.0,0.0,0.0
USW00023188,2023-05-18,66.92,80.96,84.02,0.0,0.0,0.0,0.0
USW00023188,2023-05-19,66.02,80.96,84.02,0.0,0.0,0.0,0.0
USW00023188,2023-05-20,66.92,80.96,84.02,0.0,0.0,0.0,0.0
USW00023188,2023-05-21,69.08,80.96,84.02,0.0,0.0,0.0,0.0
USW00023188,2023-05-22,64.04,80.96,84.02,0.0,0.0,0.0,0.0
USW00023188,2023-05-23,64.04,80.96,84.02,0.0,0.0,0.0,0.0
USW00023188,2023-05-24,66.02,80.96,84.02,0.0,0.0,0.0,0.0
USW00023188,2023-05-25,66.92,80.96,84.02,0.0,0.0,0.0,0.0
USW00023188,2023-05-26,69.08,80.96,84.02,0.0,0.0,0.0,0.0
USW00023188,2023-05-27,69.08,80.96,84.02,0.0,0.0,0.0,0.0
USW00023188,2023-05-28,66.92,80.96,84.02,0.0,0.0,0.0,0.0
USW00023188,2023-05-29,64.04,80.96,84.02,0.0,0.0,0.0,0.0
USW00023188,2023-05-30,66.02,80.96,84.02,0.0,0.0,0.0,0.0
USW00023188,2023-05-31,66.02,80.96,84.02,0.0,0.0,0.0,0.0
USW00023188,2023-06-01,66.02,80.96,84.02,0.0,0.0,0.0,0.0
USW00023188,2023-06-02,69.08,80.96,84.02,0.0,0.0,0.0,0.0
USW00023188,2023-06-03,69.08,80.96,84.02,0.0,0.0,0.0,0.0
