month,agency,offense_code,source_rows,distinct_incidents,distinct_offense_ids
2021-08,SAN DIEGO,210,3,3,3
2021-08,SAN DIEGO,220,253,253,253
2021-08,SAN DIEGO,23A,7,7,7
2021-08,SAN DIEGO,23B,2,2,2
2021-08,SAN DIEGO,23C,67,67,67
2021-08,SAN DIEGO,23D,39,39,39
2021-08,SAN DIEGO,23F,579,579,579
2021-08,SAN DIEGO,23G,35,35,35
2021-08,SAN DIEGO,23H,641,641,641
2021-08,SAN DIEGO,240,962,486,486
2021-08,SAN DIEGO,250,14,14,14
2021-08,SAN DIEGO,26A,61,61,61
2021-08,SAN DIEGO,26B,60,60,60
2021-08,SAN DIEGO,26C,145,145,145
2021-08,SAN DIEGO,26F,1,1,1
2021-08,SAN DIEGO,270,4,4,4
2021-08,SAN DIEGO,280,61,61,61
2021-08,SAN DIEGO,290,664,664,664
2021-08,SAN DIEGO,35A,445,445,445
2021-08,SAN DIEGO,35B,212,212,212
2021-08,SAN DIEGO,370,2,2,2
2021-08,SAN DIEGO,40A,10,10,10
2021-08,SAN DIEGO,520,117,117,117
2021-08,SHERIFF,09A,4,4,4
2021-08,SHERIFF,100,18,17,18
2021-08,SHERIFF,11A,11,11,11
2021-08,SHERIFF,11C,3,3,3
2021-08,SHERIFF,11D,18,18,18
2021-08,SHERIFF,120,29,29,29
2021-08,SHERIFF,13A,163,153,163
2021-08,SHERIFF,13B,553,515,552
2021-08,SHERIFF,13C,33,27,33
2021-08,SHERIFF,200,5,5,5
2021-08,SHERIFF,210,1,1,1
2021-08,SHERIFF,220,152,152,152
2021-08,SHERIFF,23B,3,3,3
2021-08,SHERIFF,23C,83,83,83
2021-08,SHERIFF,23D,41,41,41
2021-08,SHERIFF,23E,2,2,2
2021-08,SHERIFF,23F,172,172,172
2021-08,SHERIFF,23G,56,56,56
2021-08,SHERIFF,23H,95,95,95
2021-08,SHERIFF,240,283,142,142
2021-08,SHERIFF,250,17,17,17
2021-08,SHERIFF,26A,31,31,31
2021-08,SHERIFF,26B,17,17,17
2021-08,SHERIFF,26C,24,24,24
2021-08,SHERIFF,26D,1,1,1
2021-08,SHERIFF,26F,85,85,85
2021-08,SHERIFF,26G,1,1,1
2021-08,SHERIFF,270,5,5,5
2021-08,SHERIFF,280,69,69,69
2021-08,SHERIFF,290,214,214,214
2021-08,SHERIFF,35A,424,424,424
2021-08,SHERIFF,35B,277,277,277
2021-08,SHERIFF,36B,5,5,5
2021-08,SHERIFF,40A,3,3,3
2021-08,SHERIFF,40B,1,1,1
2021-08,SHERIFF,520,86,86,86
2021-08,SHERIFF,720,3,3,3
2021-08,SYCUAN TRIBAL POLICE DEPARTMENT,100,1,1,1
2021-08,SYCUAN TRIBAL POLICE DEPARTMENT,11D,1,1,1
2021-08,SYCUAN TRIBAL POLICE DEPARTMENT,13B,5,5,5
2021-08,SYCUAN TRIBAL POLICE DEPARTMENT,220,2,2,2
2021-08,SYCUAN TRIBAL POLICE DEPARTMENT,23B,3,3,3
2021-08,SYCUAN TRIBAL POLICE DEPARTMENT,23F,3,3,3
2021-08,SYCUAN TRIBAL POLICE DEPARTMENT,23H,1,1,1
2021-08,SYCUAN TRIBAL POLICE DEPARTMENT,240,4,4,4
2021-08,SYCUAN TRIBAL POLICE DEPARTMENT,26C,2,2,2
2021-08,SYCUAN TRIBAL POLICE DEPARTMENT,280,7,7,7
2021-08,SYCUAN TRIBAL POLICE DEPARTMENT,290,2,2,2
2021-08,SYCUAN TRIBAL POLICE DEPARTMENT,35A,4,4,4
2021-09,CARLSBAD,100,2,2,2
2021-09,CARLSBAD,11A,2,2,2
2021-09,CARLSBAD,11D,5,5,5
2021-09,CARLSBAD,120,4,4,4
2021-09,CARLSBAD,13A,9,9,9
2021-09,CARLSBAD,13B,34,33,34
2021-09,CARLSBAD,13C,9,6,9
2021-09,CARLSBAD,200,1,1,1
2021-09,CARLSBAD,210,2,2,2
2021-09,CARLSBAD,220,13,13,13
2021-09,CARLSBAD,23C,10,10,10
2021-09,CARLSBAD,23D,3,3,3
2021-09,CARLSBAD,23F,63,63,63
2021-09,CARLSBAD,23G,11,11,11
2021-09,CARLSBAD,23H,37,37,37
2021-09,CARLSBAD,240,28,14,14
2021-09,CARLSBAD,250,2,2,2
2021-09,CARLSBAD,26A,11,11,11
2021-09,CARLSBAD,26B,12,12,12
2021-09,CARLSBAD,26C,5,5,5
2021-09,CARLSBAD,26F,15,15,15
2021-09,CARLSBAD,280,10,10,10
2021-09,CARLSBAD,290,38,38,38
2021-09,CARLSBAD,35A,26,26,26
2021-09,CARLSBAD,35B,15,15,15
2021-09,CARLSBAD,520,2,2,2
2021-09,CARLSBAD,720,2,2,2
2021-09,CHULA VISTA,100,5,5,5
2021-09,CHULA VISTA,11A,7,7,7
2021-09,CHULA VISTA,11B,2,2,2
2021-09,CHULA VISTA,11D,2,2,2
2021-09,CHULA VISTA,120,21,21,21
2021-09,CHULA VISTA,13A,46,40,46
2021-09,CHULA VISTA,13B,92,78,92
2021-09,CHULA VISTA,13C,17,16,17
2021-09,CHULA VISTA,200,5,5,5
2021-09,CHULA VISTA,210,2,2,2
2021-09,CHULA VISTA,220,41,41,41
2021-09,CHULA VISTA,23B,1,1,1
2021-09,CHULA VISTA,23C,15,15,15
2021-09,CHULA VISTA,23D,9,9,9
2021-09,CHULA VISTA,23F,80,80,80
2021-09,CHULA VISTA,23G,14,14,14
2021-09,CHULA VISTA,23H,30,30,30
2021-09,CHULA VISTA,240,168,84,84
2021-09,CHULA VISTA,250,5,5,5
2021-09,CHULA VISTA,26A,23,23,23
2021-09,CHULA VISTA,26B,12,12,12
2021-09,CHULA VISTA,26C,17,17,17
2021-09,CHULA VISTA,26D,2,2,2
2021-09,CHULA VISTA,26F,1,1,1
2021-09,CHULA VISTA,270,1,1,1
2021-09,CHULA VISTA,280,12,12,12
2021-09,CHULA VISTA,290,74,74,74
2021-09,CHULA VISTA,35A,45,45,45
2021-09,CHULA VISTA,35B,40,40,40
2021-09,CHULA VISTA,40A,2,2,2
2021-09,CHULA VISTA,520,20,20,20
2021-09,EL CAJON,100,2,2,2
2021-09,EL CAJON,11A,6,6,6
2021-09,EL CAJON,11B,1,1,1
2021-09,EL CAJON,11D,5,5,5
2021-09,EL CAJON,120,15,15,15
2021-09,EL CAJON,13A,30,29,30
2021-09,EL CAJON,13B,69,62,69
2021-09,EL CAJON,13C,9,9,9
2021-09,EL CAJON,200,2,2,2
2021-09,EL CAJON,220,27,27,27
2021-09,EL CAJON,23C,8,8,8
2021-09,EL CAJON,23D,5,5,5
2021-09,EL CAJON,23F,43,43,43
2021-09,EL CAJON,23G,16,16,16
2021-09,EL CAJON,23H,20,20,20
2021-09,EL CAJON,240,78,39,39
2021-09,EL CAJON,250,8,8,8
2021-09,EL CAJON,26A,5,5,5
2021-09,EL CAJON,26B,2,2,2
2021-09,EL CAJON,26C,13,13,13
2021-09,EL CAJON,270,2,2,2
2021-09,EL CAJON,280,11,11,11
2021-09,EL CAJON,290,52,52,52
2021-09,EL CAJON,35A,58,58,58
2021-09,EL CAJON,35B,42,42,42
2021-09,EL CAJON,36B,1,1,1
2021-09,EL CAJON,370,3,3,3
2021-09,EL CAJON,520,15,15,15
2021-09,ESCONDIDO,09C,1,1,1
2021-09,ESCONDIDO,100,3,3,3
2021-09,ESCONDIDO,11A,4,4,4
2021-09,ESCONDIDO,11B,3,3,3
2021-09,ESCONDIDO,11C,2,2,2
2021-09,ESCONDIDO,11D,6,6,6
2021-09,ESCONDIDO,120,9,9,9
2021-09,ESCONDIDO,13A,45,36,45
2021-09,ESCONDIDO,13B,89,82,88
2021-09,ESCONDIDO,13C,9,9,9
2021-09,ESCONDIDO,200,1,1,1
2021-09,ESCONDIDO,210,2,2,2
2021-09,ESCONDIDO,220,30,30,30
2021-09,ESCONDIDO,23B,1,1,1
2021-09,ESCONDIDO,23C,39,39,39
2021-09,ESCONDIDO,23D,9,9,9
2021-09,ESCONDIDO,23F,50,50,50
2021-09,ESCONDIDO,23G,19,19,19
2021-09,ESCONDIDO,23H,56,56,56
2021-09,ESCONDIDO,240,72,36,36
2021-09,ESCONDIDO,26A,3,3,3
2021-09,ESCONDIDO,26C,26,26,26
2021-09,ESCONDIDO,26F,7,7,7
2021-09,ESCONDIDO,280,8,8,8
2021-09,ESCONDIDO,290,77,77,77
2021-09,ESCONDIDO,35A,112,112,112
2021-09,ESCONDIDO,35B,45,45,45
2021-09,ESCONDIDO,370,1,1,1
2021-09,ESCONDIDO,40A,2,2,2
2021-09,ESCONDIDO,520,15,15,15
2021-09,HARBOR POLICE,11A,2,2,2
2021-09,HARBOR POLICE,11B,1,1,1
2021-09,HARBOR POLICE,11D,1,1,1
2021-09,HARBOR POLICE,120,2,2,2
2021-09,HARBOR POLICE,13A,8,8,8
2021-09,HARBOR POLICE,13B,16,14,16
2021-09,HARBOR POLICE,13C,3,3,3
2021-09,HARBOR POLICE,220,7,7,7
2021-09,HARBOR POLICE,23B,1,1,1
2021-09,HARBOR POLICE,23C,3,3,3
2021-09,HARBOR POLICE,23D,5,5,5
2021-09,HARBOR POLICE,23F,14,14,14
2021-09,HARBOR POLICE,23G,7,7,7
2021-09,HARBOR POLICE,23H,16,16,16
2021-09,HARBOR POLICE,240,2,1,1
2021-09,HARBOR POLICE,26A,2,2,2
2021-09,HARBOR POLICE,26C,3,3,3
2021-09,HARBOR POLICE,280,3,3,3
2021-09,HARBOR POLICE,290,19,19,19
2021-09,HARBOR POLICE,35A,22,22,22
2021-09,HARBOR POLICE,35B,11,11,11
2021-09,HARBOR POLICE,370,1,1,1
2021-09,HARBOR POLICE,520,10,10,10
2021-09,LA MESA,09A,1,1,1
2021-09,LA MESA,100,2,2,2
2021-09,LA MESA,11A,1,1,1
2021-09,LA MESA,11C,1,1,1
2021-09,LA MESA,11D,1,1,1
2021-09,LA MESA,120,5,5,5
2021-09,LA MESA,13A,3,3,3
2021-09,LA MESA,13B,31,31,31
2021-09,LA MESA,13C,1,1,1
2021-09,LA MESA,200,1,1,1
2021-09,LA MESA,220,18,18,18
2021-09,LA MESA,23C,16,16,16
2021-09,LA MESA,23D,1,1,1
2021-09,LA MESA,23E,1,1,1
2021-09,LA MESA,23F,27,27,27
2021-09,LA MESA,23G,10,10,10
2021-09,LA MESA,23H,13,13,13
2021-09,LA MESA,240,36,18,18
2021-09,LA MESA,250,1,1,1
2021-09,LA MESA,26A,3,3,3
2021-09,LA MESA,26B,1,1,1
2021-09,LA MESA,26C,1,1,1
2021-09,LA MESA,26F,12,12,12
2021-09,LA MESA,280,1,1,1
2021-09,LA MESA,290,22,22,22
2021-09,LA MESA,35A,11,11,11
2021-09,LA MESA,35B,6,6,6
2021-09,LA MESA,520,5,5,5
2021-09,NATIONAL CITY,100,1,1,1
2021-09,NATIONAL CITY,11A,1,1,1
2021-09,NATIONAL CITY,11C,1,1,1
2021-09,NATIONAL CITY,11D,2,2,2
2021-09,NATIONAL CITY,120,4,4,4
2021-09,NATIONAL CITY,13A,23,19,23
2021-09,NATIONAL CITY,13B,23,23,23
2021-09,NATIONAL CITY,13C,4,2,4
2021-09,NATIONAL CITY,210,1,1,1
2021-09,NATIONAL CITY,220,13,13,13
2021-09,NATIONAL CITY,23C,15,15,15
2021-09,NATIONAL CITY,23D,4,4,4
2021-09,NATIONAL CITY,23F,25,25,25
2021-09,NATIONAL CITY,23G,2,2,2
2021-09,NATIONAL CITY,23H,21,21,21
2021-09,NATIONAL CITY,240,58,29,29
2021-09,NATIONAL CITY,250,2,2,2
2021-09,NATIONAL CITY,26A,1,1,1
2021-09,NATIONAL CITY,26B,2,2,2
2021-09,NATIONAL CITY,26C,3,3,3
2021-09,NATIONAL CITY,26F,5,5,5
2021-09,NATIONAL CITY,280,3,3,3
2021-09,NATIONAL CITY,290,38,38,38
2021-09,NATIONAL CITY,35A,13,13,13
2021-09,NATIONAL CITY,35B,4,4,4
2021-09,NATIONAL CITY,36B,1,1,1
2021-09,NATIONAL CITY,370,1,1,1
2021-09,NATIONAL CITY,520,9,9,9
2021-09,OCEANSIDE,100,6,6,6
2021-09,OCEANSIDE,11A,6,6,6
2021-09,OCEANSIDE,11C,1,1,1
2021-09,OCEANSIDE,11D,13,12,13
2021-09,OCEANSIDE,120,16,16,16
2021-09,OCEANSIDE,13A,59,49,59
2021-09,OCEANSIDE,13B,137,125,137
2021-09,OCEANSIDE,13C,14,13,14
2021-09,OCEANSIDE,200,2,2,2
2021-09,OCEANSIDE,210,4,4,4
2021-09,OCEANSIDE,220,35,35,35
2021-09,OCEANSIDE,23C,30,30,30
2021-09,OCEANSIDE,23D,17,17,17
2021-09,OCEANSIDE,23F,73,73,73
2021-09,OCEANSIDE,23G,23,23,23
2021-09,OCEANSIDE,23H,78,78,78
2021-09,OCEANSIDE,240,92,47,47
2021-09,OCEANSIDE,250,10,10,10
2021-09,OCEANSIDE,26A,10,10,10
2021-09,OCEANSIDE,26B,7,7,7
2021-09,OCEANSIDE,26C,3,3,3
2021-09,OCEANSIDE,26F,8,8,8
2021-09,OCEANSIDE,26G,1,1,1
2021-09,OCEANSIDE,280,9,9,9
2021-09,OCEANSIDE,290,110,110,110
2021-09,OCEANSIDE,35A,78,78,78
2021-09,OCEANSIDE,35B,50,50,50
2021-09,OCEANSIDE,36B,2,2,2
2021-09,OCEANSIDE,40A,1,1,1
2021-09,OCEANSIDE,40B,1,1,1
2021-09,OCEANSIDE,520,10,10,10
2021-09,OCEANSIDE,720,2,2,2
2021-09,SAN DIEGO,09A,6,6,6
2021-09,SAN DIEGO,09B,1,1,1
2021-09,SAN DIEGO,100,16,15,16
2021-09,SAN DIEGO,11A,24,23,24
2021-09,SAN DIEGO,11B,6,6,6
2021-09,SAN DIEGO,11C,9,9,9
2021-09,SAN DIEGO,11D,50,43,50
2021-09,SAN DIEGO,120,94,94,94
2021-09,SAN DIEGO,13A,343,312,339
2021-09,SAN DIEGO,13B,637,600,637
2021-09,SAN DIEGO,13C,66,62,66
2021-09,SAN DIEGO,200,11,11,11
2021-09,SAN DIEGO,210,3,3,3
2021-09,SAN DIEGO,220,312,312,312
2021-09,SAN DIEGO,23A,9,9,9
2021-09,SAN DIEGO,23B,8,8,8
2021-09,SAN DIEGO,23C,79,79,79
2021-09,SAN DIEGO,23D,28,28,28
2021-09,SAN DIEGO,23F,637,637,637
2021-09,SAN DIEGO,23G,46,46,46
2021-09,SAN DIEGO,23H,641,641,641
2021-09,SAN DIEGO,240,1091,552,552
2021-09,SAN DIEGO,250,20,20,20
2021-09,SAN DIEGO,26A,45,45,45
2021-09,SAN DIEGO,26B,72,72,72
2021-09,SAN DIEGO,26C,152,152,152
2021-09,SAN DIEGO,26F,6,6,6
2021-09,SAN DIEGO,270,3,3,3
2021-09,SAN DIEGO,280,65,65,65
2021-09,SAN DIEGO,290,712,712,712
2021-09,SAN DIEGO,35A,386,386,386
2021-09,SAN DIEGO,35B,197,197,197
2021-09,SAN DIEGO,36B,3,3,3
2021-09,SAN DIEGO,370,1,1,1
2021-09,SAN DIEGO,40A,7,7,7
2021-09,SAN DIEGO,40B,2,2,2
2021-09,SAN DIEGO,520,112,112,112
2021-09,SHERIFF,100,10,9,10
2021-09,SHERIFF,11A,5,5,5
2021-09,SHERIFF,11B,1,1,1
2021-09,SHERIFF,11C,1,1,1
2021-09,SHERIFF,11D,36,27,36
2021-09,SHERIFF,120,33,33,33
2021-09,SHERIFF,13A,192,161,192
2021-09,SHERIFF,13B,590,542,590
2021-09,SHERIFF,13C,47,44,47
2021-09,SHERIFF,200,4,4,4
2021-09,SHERIFF,210,2,2,2
2021-09,SHERIFF,220,128,128,128
2021-09,SHERIFF,23A,2,2,2
2021-09,SHERIFF,23B,3,3,3
2021-09,SHERIFF,23C,96,96,96
2021-09,SHERIFF,23D,41,41,41
2021-09,SHERIFF,23E,2,2,2
2021-09,SHERIFF,23F,170,170,170
2021-09,SHERIFF,23G,68,68,68
2021-09,SHERIFF,23H,84,84,84
2021-09,SHERIFF,240,296,148,148
2021-09,SHERIFF,250,20,20,20
2021-09,SHERIFF,26A,26,26,26
2021-09,SHERIFF,26B,8,8,8
2021-09,SHERIFF,26C,22,22,22
2021-09,SHERIFF,26F,86,86,86
2021-09,SHERIFF,270,3,3,3
2021-09,SHERIFF,280,45,45,45
2021-09,SHERIFF,290,204,204,204
2021-09,SHERIFF,35A,478,478,478
2021-09,SHERIFF,35B,314,314,314
2021-09,SHERIFF,36B,2,2,2
2021-09,SHERIFF,370,3,3,3
2021-09,SHERIFF,40A,12,12,12
2021-09,SHERIFF,520,98,98,98
2021-09,SHERIFF,720,1,1,1
2021-10,CARLSBAD,11A,2,2,2
2021-10,CARLSBAD,11D,2,2,2
2021-10,CARLSBAD,120,7,7,7
2021-10,CARLSBAD,13A,23,16,22
2021-10,CARLSBAD,13B,44,39,44
2021-10,CARLSBAD,13C,12,12,12
2021-10,CARLSBAD,200,2,2,2
2021-10,CARLSBAD,210,2,2,2
2021-10,CARLSBAD,220,26,26,26
2021-10,CARLSBAD,23C,17,17,17
2021-10,CARLSBAD,23D,4,4,4
2021-10,CARLSBAD,23F,78,78,78
2021-10,CARLSBAD,23G,3,3,3
2021-10,CARLSBAD,23H,49,49,49
2021-10,CARLSBAD,240,39,20,20
2021-10,CARLSBAD,250,6,6,6
2021-10,CARLSBAD,26A,9,9,9
2021-10,CARLSBAD,26B,12,12,12
2021-10,CARLSBAD,26C,6,6,6
2021-10,CARLSBAD,26F,26,26,26
2021-10,CARLSBAD,26G,1,1,1
2021-10,CARLSBAD,270,1,1,1
2021-10,CARLSBAD,280,8,8,8
2021-10,CARLSBAD,290,55,55,55
2021-10,CARLSBAD,35A,24,24,24
2021-10,CARLSBAD,35B,15,15,15
2021-10,CARLSBAD,520,3,3,3
2021-10,CHULA VISTA,100,1,1,1
2021-10,CHULA VISTA,11A,3,3,3
2021-10,CHULA VISTA,11B,4,3,4
2021-10,CHULA VISTA,11C,2,2,2
2021-10,CHULA VISTA,11D,13,12,13
2021-10,CHULA VISTA,120,29,29,29
2021-10,CHULA VISTA,13A,47,43,47
2021-10,CHULA VISTA,13B,120,106,120
2021-10,CHULA VISTA,13C,33,27,33
2021-10,CHULA VISTA,200,1,1,1
2021-10,CHULA VISTA,210,2,2,2
2021-10,CHULA VISTA,220,43,43,43
2021-10,CHULA VISTA,23B,1,1,1
2021-10,CHULA VISTA,23C,16,16,16
2021-10,CHULA VISTA,23D,4,4,4
2021-10,CHULA VISTA,23E,2,2,2
2021-10,CHULA VISTA,23F,90,90,90
2021-10,CHULA VISTA,23G,19,19,19
2021-10,CHULA VISTA,23H,38,38,38
2021-10,CHULA VISTA,240,140,70,70
2021-10,CHULA VISTA,250,4,4,4
2021-10,CHULA VISTA,26A,23,23,23
2021-10,CHULA VISTA,26B,12,12,12
2021-10,CHULA VISTA,26C,25,25,25
2021-10,CHULA VISTA,26F,2,2,2
2021-10,CHULA VISTA,280,6,6,6
2021-10,CHULA VISTA,290,104,104,104
2021-10,CHULA VISTA,35A,31,31,31
2021-10,CHULA VISTA,35B,20,20,20
2021-10,CHULA VISTA,36B,1,1,1
2021-10,CHULA VISTA,520,11,11,11
2021-10,EL CAJON,100,3,3,3
2021-10,EL CAJON,11A,3,3,3
2021-10,EL CAJON,11C,2,2,2
2021-10,EL CAJON,11D,8,7,8
2021-10,EL CAJON,120,21,21,21
2021-10,EL CAJON,13A,29,26,28
2021-10,EL CAJON,13B,59,54,59
2021-10,EL CAJON,13C,11,11,11
2021-10,EL CAJON,220,27,27,27
2021-10,EL CAJON,23C,11,11,11
2021-10,EL CAJON,23D,3,3,3
2021-10,EL CAJON,23F,54,54,54
2021-10,EL CAJON,23G,14,14,14
2021-10,EL CAJON,23H,36,36,36
2021-10,EL CAJON,240,72,36,36
2021-10,EL CAJON,250,6,6,6
2021-10,EL CAJON,26A,5,5,5
2021-10,EL CAJON,26B,2,2,2
2021-10,EL CAJON,26C,17,17,17
2021-10,EL CAJON,270,1,1,1
2021-10,EL CAJON,280,6,6,6
2021-10,EL CAJON,290,44,44,44
2021-10,EL CAJON,35A,54,54,54
2021-10,EL CAJON,35B,25,25,25
2021-10,EL CAJON,36B,1,1,1
2021-10,EL CAJON,520,10,10,10
2021-10,ESCONDIDO,100,1,1,1
2021-10,ESCONDIDO,11A,3,3,3
2021-10,ESCONDIDO,11D,6,6,6
2021-10,ESCONDIDO,120,15,15,15
2021-10,ESCONDIDO,13A,37,30,37
2021-10,ESCONDIDO,13B,68,61,68
2021-10,ESCONDIDO,13C,8,6,8
2021-10,ESCONDIDO,200,2,2,2
2021-10,ESCONDIDO,220,32,32,32
2021-10,ESCONDIDO,23C,36,36,36
2021-10,ESCONDIDO,23D,5,5,5
2021-10,ESCONDIDO,23F,38,38,38
2021-10,ESCONDIDO,23G,12,12,12
2021-10,ESCONDIDO,23H,36,36,36
2021-10,ESCONDIDO,240,98,49,49
2021-10,ESCONDIDO,250,2,2,2
2021-10,ESCONDIDO,26A,1,1,1
2021-10,ESCONDIDO,26B,2,2,2
2021-10,ESCONDIDO,26C,26,26,26
2021-10,ESCONDIDO,26F,6,6,6
2021-10,ESCONDIDO,280,6,6,6
2021-10,ESCONDIDO,290,69,69,69
2021-10,ESCONDIDO,35A,108,108,108
2021-10,ESCONDIDO,35B,35,35,35
2021-10,ESCONDIDO,36A,1,1,1
2021-10,ESCONDIDO,36B,1,1,1
2021-10,ESCONDIDO,520,24,24,24
2021-10,ESCONDIDO,720,1,1,1
2021-10,HARBOR POLICE,11A,1,1,1
2021-10,HARBOR POLICE,120,1,1,1
2021-10,HARBOR POLICE,13A,7,7,7
2021-10,HARBOR POLICE,13B,15,14,15
2021-10,HARBOR POLICE,13C,2,2,2
2021-10,HARBOR POLICE,200,1,1,1
2021-10,HARBOR POLICE,220,7,7,7
2021-10,HARBOR POLICE,23A,1,1,1
2021-10,HARBOR POLICE,23C,2,2,2
2021-10,HARBOR POLICE,23D,8,8,8
2021-10,HARBOR POLICE,23F,9,9,9
2021-10,HARBOR POLICE,23G,1,1,1
2021-10,HARBOR POLICE,23H,20,20,20
2021-10,HARBOR POLICE,250,4,4,4
2021-10,HARBOR POLICE,26A,2,2,2
2021-10,HARBOR POLICE,26B,1,1,1
2021-10,HARBOR POLICE,26C,4,4,4
2021-10,HARBOR POLICE,280,5,5,5
2021-10,HARBOR POLICE,290,26,26,26
2021-10,HARBOR POLICE,35A,16,16,16
2021-10,HARBOR POLICE,35B,12,12,12
2021-10,HARBOR POLICE,520,9,9,9
2021-10,LA MESA,11A,1,1,1
2021-10,LA MESA,11D,3,2,3
2021-10,LA MESA,120,5,5,5
2021-10,LA MESA,13A,7,7,7
2021-10,LA MESA,13B,37,36,37
2021-10,LA MESA,13C,2,2,2
2021-10,LA MESA,200,4,4,4
2021-10,LA MESA,220,18,18,18
2021-10,LA MESA,23C,3,3,3
2021-10,LA MESA,23D,2,2,2
2021-10,LA MESA,23F,26,26,26
2021-10,LA MESA,23G,8,8,8
2021-10,LA MESA,23H,13,13,13
2021-10,LA MESA,240,39,20,20
2021-10,LA MESA,250,1,1,1
2021-10,LA MESA,26A,3,3,3
2021-10,LA MESA,26C,3,3,3
2021-10,LA MESA,26F,7,7,7
2021-10,LA MESA,270,2,2,2
2021-10,LA MESA,280,5,5,5
2021-10,LA MESA,290,15,15,15
2021-10,LA MESA,35A,12,12,12
2021-10,LA MESA,35B,7,7,7
2021-10,LA MESA,520,2,2,2
2021-10,NATIONAL CITY,09A,1,1,1
2021-10,NATIONAL CITY,100,4,4,4
2021-10,NATIONAL CITY,11A,2,2,2
2021-10,NATIONAL CITY,11D,4,4,4
2021-10,NATIONAL CITY,120,8,8,8
2021-10,NATIONAL CITY,13A,26,25,25
2021-10,NATIONAL CITY,13B,45,34,44
2021-10,NATIONAL CITY,13C,3,3,3
2021-10,NATIONAL CITY,200,3,3,3
2021-10,NATIONAL CITY,220,9,9,9
2021-10,NATIONAL CITY,23C,7,7,7
2021-10,NATIONAL CITY,23D,3,3,3
2021-10,NATIONAL CITY,23F,42,42,42
2021-10,NATIONAL CITY,23G,5,5,5
2021-10,NATIONAL CITY,23H,19,19,19
2021-10,NATIONAL CITY,240,60,30,30
2021-10,NATIONAL CITY,250,3,3,3
2021-10,NATIONAL CITY,26A,1,1,1
2021-10,NATIONAL CITY,26B,1,1,1
2021-10,NATIONAL CITY,26C,1,1,1
2021-10,NATIONAL CITY,26F,1,1,1
2021-10,NATIONAL CITY,280,3,3,3
2021-10,NATIONAL CITY,290,42,42,42
2021-10,NATIONAL CITY,35A,5,5,5
2021-10,NATIONAL CITY,35B,3,3,3
2021-10,NATIONAL CITY,520,6,6,6
2021-10,OCEANSIDE,100,4,4,4
2021-10,OCEANSIDE,11A,6,6,6
2021-10,OCEANSIDE,11B,1,1,1
2021-10,OCEANSIDE,11D,8,7,8
2021-10,OCEANSIDE,120,18,18,18
2021-10,OCEANSIDE,13A,38,33,38
2021-10,OCEANSIDE,13B,113,102,113
2021-10,OCEANSIDE,13C,7,6,7
2021-10,OCEANSIDE,200,3,3,3
2021-10,OCEANSIDE,210,6,6,6
2021-10,OCEANSIDE,220,42,42,42
2021-10,OCEANSIDE,23A,1,1,1
2021-10,OCEANSIDE,23B,1,1,1
2021-10,OCEANSIDE,23C,27,27,27
2021-10,OCEANSIDE,23D,18,18,18
2021-10,OCEANSIDE,23F,94,94,94
2021-10,OCEANSIDE,23G,16,16,16
2021-10,OCEANSIDE,23H,60,60,60
2021-10,OCEANSIDE,240,119,61,61
2021-10,OCEANSIDE,250,4,4,4
2021-10,OCEANSIDE,26A,17,17,17
2021-10,OCEANSIDE,26B,11,11,11
2021-10,OCEANSIDE,26C,2,2,2
2021-10,OCEANSIDE,26F,15,15,15
2021-10,OCEANSIDE,270,1,1,1
2021-10,OCEANSIDE,280,10,10,10
2021-10,OCEANSIDE,290,103,103,103
2021-10,OCEANSIDE,35A,63,63,63
2021-10,OCEANSIDE,35B,46,46,46
2021-10,OCEANSIDE,36B,3,3,3
2021-10,OCEANSIDE,520,10,10,10
2021-10,SAN DIEGO,09A,7,6,7
2021-10,SAN DIEGO,100,18,18,18
2021-10,SAN DIEGO,11A,28,28,28
2021-10,SAN DIEGO,11B,10,10,10
2021-10,SAN DIEGO,11C,3,3,3
2021-10,SAN DIEGO,11D,28,26,28
2021-10,SAN DIEGO,120,93,93,93
2021-10,SAN DIEGO,13A,346,315,345
2021-10,SAN DIEGO,13B,635,600,634
2021-10,SAN DIEGO,13C,56,51,56
2021-10,SAN DIEGO,200,10,10,10
2021-10,SAN DIEGO,210,6,6,6
2021-10,SAN DIEGO,220,384,384,384
2021-10,SAN DIEGO,23A,6,6,6
2021-10,SAN DIEGO,23B,9,9,9
2021-10,SAN DIEGO,23C,74,74,74
2021-10,SAN DIEGO,23D,36,36,36
2021-10,SAN DIEGO,23E,1,1,1
2021-10,SAN DIEGO,23F,680,680,680
2021-10,SAN DIEGO,23G,37,37,37
2021-10,SAN DIEGO,23H,576,576,576
2021-10,SAN DIEGO,240,1368,689,689
2021-10,SAN DIEGO,250,18,18,18
2021-10,SAN DIEGO,26A,53,53,53
2021-10,SAN DIEGO,26B,117,117,117
2021-10,SAN DIEGO,26C,147,147,147
2021-10,SAN DIEGO,26F,1,1,1
2021-10,SAN DIEGO,270,9,9,9
2021-10,SAN DIEGO,280,70,70,70
2021-10,SAN DIEGO,290,674,674,674
2021-10,SAN DIEGO,35A,383,383,383
2021-10,SAN DIEGO,35B,200,200,200
2021-10,SAN DIEGO,36B,4,4,4
2021-10,SAN DIEGO,370,1,1,1
2021-10,SAN DIEGO,40A,4,4,4
2021-10,SAN DIEGO,520,109,109,109
2021-10,SHERIFF,09A,2,2,2
